0	2	<s>	<s>	0
14	1308	R|R	RR	3.75683594
14	1309	C	Z	3.44921875
14	1310	L|L	LL	2.97558594
14	1311	H|A	A	5.29199219
14	1312	U	U	3.03125
14	1313	K	K	2.99316406
14	1314	Z	Z	1.44238281
14	1315	G	G	3.25390625
14	1316	G	J	3.72949219
14	1317	V	B	3.04785156
14	1318	P	P	3.875
14	1319	é	E	4.25
14	1320	H|O	O	5.79785156
14	1321	ú	U	5.16699219
14	1322	C|H	CH	3.50390625
14	1323	ñ	GN	2.61914062
14	1324	C	S	6.03222656
14	1325	H|E	E	4.796875
14	1326	S|C	Z	5.37304688
14	1327	F	F	4.48632812
14	1328	Y	Y	4.13574219
14	1329	Y	I	1.39648438
14	1330	X	X	3.69726562
14	1331	X	J	6.89746094
14	1332	G|U	G	3.04589844
14	1333	H|U	U	5.01269531
14	367	G|H	G	4.58691406
14	1334	H|I	I	6.58984375
14	1335	Z	S	2.84375
14	1336	S	Z	5.09667969
14	1337	W	U	3.40820312
14	273	N|H	N	4.61230469
14	1338	H|í	I	7.30371094
14	1339	S|H	S	4.52832031
14	1340	T|H	T	3.27246094
14	1341	H|é	E	5.57714844
14	1342	P|H	P	4.73632812
15	1	</s>	</s>	0
15	3	<eps>	<eps>	3.32324219
15	1453	R	R	3.41992188
15	1454	N	N	0.68359375
15	1455	B	B	6.87890625
15	1456	J	J	7.29492188
15	1457	D	D	4.83886719
15	1458	S	S	2.78320312
15	1459	L	L	2.89453125
15	1460	T	T	3.19921875
15	1461	M	M	4.12011719
15	1462	C	K	5.13183594
15	1463	Q|U	K	6.05273438
15	1464	R|R	RR	6.97167969
15	1465	C	Z	5.61523438
15	1466	G	G	3.1796875
15	1467	G	J	3.99902344
15	1468	V	B	5.42578125
15	1469	P	P	3.40527344
15	1470	F	F	5.83789062
15	1471	Y	Y	6.50292969
15	1472	X	X	5.1875
16	1	</s>	</s>	0
16	3	<eps>	<eps>	2.59960938
16	1501	A	A	2.33984375
16	1502	R	R	3.15332031
16	1503	O	O	2.11914062
16	1504	N	N	5.04003906
16	1505	B	B	3.62890625
16	1506	S	S	1.45507812
16	1507	L	L	2.85644531
16	1508	á	A	2.86328125
16	1509	E	E	1.96582031
16	1510	ó	O	1.49511719
16	1511	T	T	3.00488281
16	1512	M	M	3.40625
16	1513	I	I	2.86425781
16	1514	C	K	5.51171875
16	1515	í	I	2.62011719
16	1516	C	Z	6.24121094
16	349	A|H	A	4.01953125
16	1517	H|A	A	2.20214844
16	1518	U	U	2.85839844
16	1519	Z	Z	3.60351562
16	1520	é	E	1.90527344
16	1521	H|O	O	4.72265625
16	1522	ú	U	2.68945312
16	1523	C|H	CH	3.05761719
16	1524	H|E	E	3.88183594
16	1525	Y	Y	5.8203125
16	1526	Y	I	1.48925781
16	1527	H|I	I	4.38964844
16	1528	Z	S	4.60449219
16	1529	W	U	5.21972656
16	1530	H|Y	I	2.11035156
16	1531	_	E	3.65136719
17	1	</s>	</s>	0
17	3	<eps>	<eps>	2.484375
17	1610	A	A	1.58886719
17	1611	O	O	1.58984375
17	1612	N	N	2.54492188
17	1613	B	B	3.37988281
17	1614	D	D	5.13769531
17	1615	S	S	1.73046875
17	1616	L	L	4.7578125
17	1617	á	A	1.97363281
17	1618	E	E	1.8125
17	1619	ó	O	1.24511719
17	1620	T	T	5.43261719
17	1621	M	M	4.63574219
17	1622	I	I	2.51464844
17	1623	C	K	4.7578125
17	1624	í	I	2.625
17	1625	U	U	3.90625
17	1626	P	P	4.36035156
17	1627	é	E	2.15234375
17	1628	ú	U	4.109375
17	1629	Y	Y	5.96972656
17	1630	Y	I	2.48535156
17	804	'|S	S	3.47363281
17	1631	M|H	M	3.97949219
17	1632	_	E	4.84570312
17	1633	_	E|E	4.80371094
18	1	</s>	</s>	0
18	3	<eps>	<eps>	2.80664062
18	1658	A	A	2.15332031
18	1659	R	R	2.22949219
18	1660	O	O	2.0390625
18	1661	N	N	2.39257812
18	1662	B	B	3.10644531
18	1663	J	J	2.85546875
18	1664	D	D	2.4140625
18	1665	S	S	2.015625
18	1666	L	L	2.24414062
18	1667	á	A	3.06054688
18	1668	E	E	2.61132812
18	1669	ó	O	1.56738281
18	1670	T	T	2.6171875
18	1671	M	M	2.66308594
18	1672	I	I	4.40722656
18	1673	C	K	2.45996094
18	1674	í	I	5.81542969
18	1675	Q|U	K	2.53417969
18	1676	R|R	RR	5.234375
18	1677	C	Z	2.82421875
18	1678	L|L	LL	2.38867188
18	1679	U	U	3.10058594
18	1680	K	K	3.42480469
18	1681	Z	Z	2.75585938
18	1682	G	G	2.92578125
18	1683	G	J	3.22167969
18	1684	V	B	3.23730469
18	1685	P	P	3.62011719
18	1686	é	E	2.75195312
18	1687	ú	U	4.95605469
18	1688	C|H	CH	3.55175781
18	1689	ñ	GN	3.46875
18	1690	S|C	Z	6.46386719
18	1691	F	F	4.13671875
18	1692	Y	Y	5.62695312
18	1693	X	X	3.2421875
18	1694	G|U	G	3.59863281
18	1695	H|U	U	5.62402344
18	1696	K|H	K	4.92675781
18	1697	G|H	G	3.74414062
18	1698	H|I	I	5.13085938
18	1699	Z	S	3.98144531
18	1700	W	U	6.09667969
18	1339	S|H	S	4.40136719
18	1340	T|H	T	3.1328125
18	198	_	A|CH	4.44824219
18	1701	_	P	4.82519531
18	454	_|B|_	B	5.21484375
19	1	</s>	</s>	0
19	3	<eps>	<eps>	2.27539062
19	1830	A	A	2.0078125
19	1831	R	R	3.60742188
19	1832	O	O	1.6171875
19	1833	N	N	4.40527344
19	1834	D	D	5.71777344
19	1835	S	S	3.06835938
19	1836	L	L	3.828125
19	1837	á	A	2.890625
19	1838	ó	O	1.32421875
19	1839	T	T	3.10058594
19	1840	M	M	5.79394531
19	1841	C	K	5.83496094
19	1842	Q|U	K	4.47949219
19	1843	C	Z	2.33398438
19	1844	U	U	3.22167969
19	1845	K	K	2.37988281
19	1846	Z	Z	5.44726562
19	1847	G	J	5.51757812
19	1848	V	B	5.51269531
19	1849	H|O	O	3.74804688
19	1850	ú	U	3.08691406
19	1851	Y	I	2.27246094
19	1852	O|H	O	5.64648438
19	1853	Q	K	4.34960938
19	1854	_|A|_	A	3.828125
19	1855	_|O	O	3.66601562
20	1	</s>	</s>	0
20	3	<eps>	<eps>	2.74804688
20	2072	A	A	0.631835938
20	2073	R	R	3.51855469
20	2074	O	O	0.764648438
20	2075	N	N	0.512695312
20	2076	B	B	3.21582031
20	2077	D	D	2.33007812
20	2078	S	S	1.9921875
20	2079	L	L	4.37109375
20	2080	E	E	1.96972656
20	2081	T	T	3.58496094
20	2082	M	M	4.02539062
20	2083	C	K	3.07324219
20	2084	Q|U	K	4.56445312
20	2085	C	Z	4.46484375
20	2086	Z	Z	1.82617188
20	2087	G	G	5.21972656
20	2088	G	J	4.40625
20	2089	V	B	5.25585938
20	2090	P	P	4.95117188
20	2091	C|H	CH	6.29394531
20	2092	F	F	3.4140625
20	2093	G|U	G	4.80371094
21	1	</s>	</s>	1.16894531
21	3	<eps>	<eps>	2.27050781
21	2123	E	E	0
21	2124	I	I	1.44238281
21	2125	í	I	0.293945312
21	2126	é	E	0.0458984375
22	1	</s>	</s>	1.34472656
22	3	<eps>	<eps>	1.99316406
22	2161	A	A	1.20410156
22	2162	O	O	1.58105469
22	2163	á	A	2.61914062
22	2164	E	E	1.31933594
